RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,SyntheticFirstName,CustomerFullName,CountryISO2,Locale,TimeZone,LocalCurrency,Region,City,PostalCode,StreetAddress,PhoneCountryCode,SyntheticPhone,SyntheticEmail,CustomerAgeGroup
4064.0,15575691,Palerma,689.0,France,Female,58,5.0,0.0,2.0,0.0,1.0,49848.86,0.0,Inès,Inès Palerma,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,141 Rue de la République,+33,+33 6 91 91 97 25,ines.palerma.5691@fr.demo-bank.example,55-64
4065.0,15689886,Holden,626.0,Germany,Male,39,10.0,132287.92,3.0,1.0,1.0,51467.92,1.0,Lukas,Lukas Holden,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,HauptStraße 162,+49,+49 172 9718843,lukas.holden.9886@de.demo-bank.example,35-44
4066.0,15809838,Moore,697.0,Spain,Male,30,1.0,0.0,2.0,0.0,0.0,735.79,0.0,Álvaro,Álvaro Moore,ES,es_ES,Europe/Madrid,EUR,Region of Murcia,Murcia,30001,95 Plaza del Sol,+34,+34 756 062 878,alvaro.moore.9838@es.demo-bank.example,25-34
4067.0,15736154,Gallo,823.0,France,Female,44,1.0,0.0,2.0,0.0,1.0,182495.7,0.0,Camille,Camille Gallo,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,94 Allée de la Paix,+33,+33 7 31 72 12 73,camille.gallo.6154@fr.demo-bank.example,35-44
4068.0,15767391,Otutodilinna,565.0,Germany,Female,32,4.0,90322.99,2.0,0.0,1.0,118740.37,0.0,Mia,Mia Otutodilinna,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,GoethePlatz 111,+49,+49 172 9892512,mia.otutodilinna.7391@de.demo-bank.example,25-34
4069.0,15704910,Rios,631.0,Spain,Male,23,3.0,0.0,2.0,1.0,0.0,13813.24,0.0,Martín,Martín Rios,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,99 Plaza del Sol,+34,+34 796 875 894,martin.rios.4910@es.demo-bank.example,18-24
4070.0,15656613,McGregor,646.0,France,Female,34,3.0,131283.11,1.0,0.0,0.0,130500.65,0.0,Inès,Inès McGregor,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,96 Allée de la Paix,+33,+33 7 43 13 30 82,ines.mcgregor.6613@fr.demo-bank.example,25-34
4071.0,15611551,Hill,676.0,Spain,Male,48,1.0,131659.59,2.0,0.0,1.0,14152.15,0.0,Pablo,Pablo Hill,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,94 Avenida Mayor,+34,+34 692 050 510,pablo.hill.1551@es.demo-bank.example,45-54
4072.0,15732430,H?,850.0,Spain,Female,54,4.0,120952.74,1.0,1.0,0.0,66963.15,0.0,María,María H?,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,99 Calle del Sol,+34,+34 714 557 916,maria.h.2430@es.demo-bank.example,45-54
4073.0,15741865,Ferrari,810.0,France,Female,38,9.0,153166.17,1.0,1.0,1.0,93261.69,0.0,Camille,Camille Ferrari,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,152 Boulevard Voltaire,+33,+33 7 46 39 20 14,camille.ferrari.1865@fr.demo-bank.example,35-44
4074.0,15634143,Onyemauchechi,581.0,Spain,Male,30,0.0,53291.86,1.0,0.0,0.0,196582.28,0.0,Lucas,Lucas Onyemauchechi,ES,es_ES,Europe/Madrid,EUR,Region of Murcia,Murcia,30001,119 Plaza de la Paz,+34,+34 700 406 867,lucas.onyemauchechi.4143@es.demo-bank.example,25-34
4075.0,15609676,Nkemakonam,718.0,France,Female,35,2.0,167924.95,1.0,1.0,0.0,43024.64,0.0,Léa,Léa Nkemakonam,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,134 Boulevard Carnot,+33,+33 7 16 23 94 42,lea.nkemakonam.9676@fr.demo-bank.example,35-44
4076.0,15761600,White,713.0,France,Male,43,5.0,86394.14,1.0,1.0,1.0,130001.13,0.0,Jules,Jules White,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,171 Allée Jean Jaurès,+33,+33 6 76 96 98 65,jules.white.1600@fr.demo-bank.example,35-44
4077.0,15676404,Kirillov,672.0,France,Female,50,1.0,0.0,1.0,1.0,0.0,12106.82,1.0,Julie,Julie Kirillov,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,7 Rue du Moulin,+33,+33 7 94 44 75 26,julie.kirillov.6404@fr.demo-bank.example,45-54
4078.0,15659236,Iadanza,781.0,Spain,Male,33,3.0,0.0,2.0,1.0,1.0,42556.33,0.0,Daniel,Daniel Iadanza,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,33 Calle Velázquez,+34,+34 762 887 856,daniel.iadanza.9236@es.demo-bank.example,25-34
4079.0,15690440,Stiles,656.0,Spain,Male,47,1.0,0.0,2.0,1.0,1.0,197961.93,0.0,Mateo,Mateo Stiles,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,69 Paseo Gran Vía,+34,+34 689 867 532,mateo.stiles.0440@es.demo-bank.example,45-54
4080.0,15694601,Ankudinov,583.0,France,Female,31,4.0,158978.79,1.0,1.0,0.0,12538.92,0.0,Chloé,Chloé Ankudinov,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,103 Allée du Moulin,+33,+33 7 18 62 98 10,chloe.ankudinov.4601@fr.demo-bank.example,25-34
4081.0,15812262,Gaffney,808.0,Germany,Female,37,2.0,100431.84,1.0,1.0,0.0,35140.49,1.0,Anna,Anna Gaffney,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,FriedrichAllee 52,+49,+49 175 5952539,anna.gaffney.2262@de.demo-bank.example,35-44
4082.0,15762821,Udinese,721.0,Spain,Male,33,5.0,0.0,2.0,0.0,1.0,117626.9,0.0,Adrián,Adrián Udinese,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,60 Avenida Cervantes,+34,+34 616 420 425,adrian.udinese.2821@es.demo-bank.example,25-34
4083.0,15669301,Romani,778.0,Germany,Female,29,6.0,150358.97,1.0,1.0,0.0,62454.01,1.0,Marie,Marie Romani,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,GoetheStraße 26,+49,+49 170 5086062,marie.romani.9301@de.demo-bank.example,25-34
4084.0,15672640,Kambinachi,850.0,Spain,Female,45,4.0,114347.85,2.0,1.0,1.0,109089.04,0.0,Valeria,Valeria Kambinachi,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,112 Plaza Cervantes,+34,+34 719 066 563,valeria.kambinachi.2640@es.demo-bank.example,45-54
4085.0,15750458,Hawkins,693.0,France,Female,39,4.0,0.0,2.0,0.0,1.0,142331.39,0.0,Chloé,Chloé Hawkins,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,141 Avenue Voltaire,+33,+33 7 93 48 11 82,chloe.hawkins.0458@fr.demo-bank.example,35-44
4086.0,15627251,Tsui,520.0,France,Male,34,4.0,134007.9,1.0,1.0,1.0,193209.11,0.0,Gabriel,Gabriel Tsui,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,5 Allée des Lilas,+33,+33 7 72 29 70 38,gabriel.tsui.7251@fr.demo-bank.example,25-34
4087.0,15764294,Ifeatu,759.0,Germany,Male,31,4.0,98899.91,1.0,1.0,1.0,47832.82,0.0,Ben,Ben Ifeatu,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,LindenWeg 169,+49,+49 174 2235376,ben.ifeatu.4294@de.demo-bank.example,25-34
4088.0,15659962,McIntosh,637.0,France,Male,60,3.0,0.0,2.0,1.0,1.0,70174.03,0.0,Nicolas,Nicolas McIntosh,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,88 Rue des Lilas,+33,+33 7 49 40 99 69,nicolas.mcintosh.9962@fr.demo-bank.example,55-64
4089.0,15788536,Armit,755.0,Germany,Male,40,2.0,137430.82,2.0,0.0,0.0,176768.59,0.0,Finn,Finn Armit,DE,de_DE,Europe/Berlin,EUR,Saxony,Leipzig,04109,SchillerWeg 106,+49,+49 175 7893985,finn.armit.8536@de.demo-bank.example,35-44
4090.0,15596979,Fang,662.0,France,Female,47,6.0,0.0,2.0,1.0,1.0,129392.75,0.0,Emma,Emma Fang,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,106 Avenue de la République,+33,+33 6 40 80 42 33,emma.fang.6979@fr.demo-bank.example,45-54
4091.0,15681220,Chou,503.0,France,Female,37,8.0,0.0,2.0,1.0,1.0,97893.32,0.0,Inès,Inès Chou,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,195 Allée de la République,+33,+33 7 56 31 00 78,ines.chou.1220@fr.demo-bank.example,35-44
4092.0,15635097,Okeke,599.0,Germany,Male,39,2.0,188976.89,2.0,0.0,1.0,176142.09,0.0,Finn,Finn Okeke,DE,de_DE,Europe/Berlin,EUR,Hamburg,Hamburg,20095,SchillerWeg 127,+49,+49 163 4278760,finn.okeke.5097@de.demo-bank.example,35-44
4093.0,15780779,Ramsbotham,583.0,Spain,Female,40,4.0,0.0,2.0,1.0,0.0,114093.73,0.0,Lucía,Lucía Ramsbotham,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,70 Avenida Mayor,+34,+34 781 587 617,lucia.ramsbotham.0779@es.demo-bank.example,35-44
4094.0,15798470,Scannell,764.0,Spain,Female,48,1.0,75990.97,1.0,1.0,0.0,158323.81,1.0,María,María Scannell,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,162 Plaza Mayor,+34,+34 620 619 479,maria.scannell.8470@es.demo-bank.example,45-54
4095.0,15760880,Edman,513.0,France,Male,29,10.0,0.0,2.0,0.0,1.0,25514.77,0.0,Nathan,Nathan Edman,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,86 Rue de la République,+33,+33 6 50 90 71 16,nathan.edman.0880@fr.demo-bank.example,25-34
4096.0,15616929,De Luca,730.0,Spain,Male,62,5.0,112181.08,1.0,0.0,1.0,61513.87,0.0,Alejandro,Alejandro De Luca,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,133 Plaza Real,+34,+34 781 462 265,alejandro.de.luca.6929@es.demo-bank.example,55-64
4097.0,15758775,Vasilyeva,820.0,Spain,Male,34,10.0,97208.46,1.0,1.0,1.0,59553.34,0.0,Lucas,Lucas Vasilyeva,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,71 Avenida del Sol,+34,+34 670 022 236,lucas.vasilyeva.8775@es.demo-bank.example,25-34
4098.0,15663386,Tuan,597.0,Spain,Female,26,7.0,0.0,2.0,1.0,0.0,110253.2,0.0,Lucía,Lucía Tuan,ES,es_ES,Europe/Madrid,EUR,Aragon,Zaragoza,50001,48 Plaza Mayor,+34,+34 760 417 829,lucia.tuan.3386@es.demo-bank.example,25-34
4099.0,15621267,Ejimofor,637.0,France,Male,32,5.0,0.0,1.0,0.0,0.0,148769.08,0.0,Thomas,Thomas Ejimofor,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,12 Rue Carnot,+33,+33 7 19 21 02 51,thomas.ejimofor.1267@fr.demo-bank.example,25-34
4100.0,15720509,Hs?,696.0,France,Male,34,9.0,150856.79,1.0,0.0,1.0,8236.78,0.0,Gabriel,Gabriel Hs?,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,65 Avenue Jean Jaurès,+33,+33 7 04 29 56 39,gabriel.hs.0509@fr.demo-bank.example,25-34
4101.0,15693322,Shaver,635.0,Germany,Female,37,9.0,146748.07,1.0,0.0,1.0,11407.58,0.0,Anna,Anna Shaver,DE,de_DE,Europe/Berlin,EUR,Hamburg,Hamburg,20095,BerlinerPlatz 15,+49,+49 151 3722336,anna.shaver.3322@de.demo-bank.example,35-44
4102.0,15589544,Wallis,673.0,Spain,Female,57,4.0,0.0,2.0,1.0,1.0,49684.09,0.0,Julia,Julia Wallis,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,144 Paseo Real,+34,+34 642 597 767,julia.wallis.9544@es.demo-bank.example,55-64
4103.0,15772030,Coupp,662.0,Spain,Male,33,3.0,0.0,2.0,0.0,1.0,68064.83,0.0,Mateo,Mateo Coupp,ES,es_ES,Europe/Madrid,EUR,Community of Madrid,Madrid,28001,193 Calle de la Constitución,+34,+34 660 153 443,mateo.coupp.2030@es.demo-bank.example,25-34
4104.0,15693337,Perry,683.0,Spain,Male,41,0.0,148863.17,1.0,1.0,1.0,163911.32,0.0,Alejandro,Alejandro Perry,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,5 Avenida Cervantes,+34,+34 615 815 705,alejandro.perry.3337@es.demo-bank.example,35-44
4105.0,15676571,Bezrukova,850.0,France,Male,55,6.0,0.0,1.0,1.0,0.0,944.41,1.0,Louis,Louis Bezrukova,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,78 Rue Pasteur,+33,+33 6 42 47 13 23,louis.bezrukova.6571@fr.demo-bank.example,55-64
4106.0,15701392,Lucciano,815.0,Spain,Male,28,6.0,0.0,2.0,0.0,1.0,185547.71,0.0,Álvaro,Álvaro Lucciano,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,56 Avenida Cervantes,+34,+34 761 243 739,alvaro.lucciano.1392@es.demo-bank.example,25-34
4107.0,15741092,Ingram,671.0,Spain,Male,34,10.0,153360.02,1.0,1.0,0.0,140509.86,0.0,Leo,Leo Ingram,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,115 Calle Cervantes,+34,+34 770 232 303,leo.ingram.1092@es.demo-bank.example,25-34
4108.0,15643865,Lo Duca,601.0,France,Female,40,3.0,92055.36,1.0,0.0,1.0,164652.02,1.0,Camille,Camille Lo Duca,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,151 Rue de la République,+33,+33 6 74 75 37 34,camille.lo.duca.3865@fr.demo-bank.example,35-44
4109.0,15769389,Wan,709.0,Germany,Female,39,9.0,124723.92,1.0,1.0,0.0,73641.86,0.0,Lena,Lena Wan,DE,de_DE,Europe/Berlin,EUR,Bavaria,Munich,80331,LindenPlatz 45,+49,+49 176 9626631,lena.wan.9389@de.demo-bank.example,35-44
4110.0,15807768,Cohn,702.0,Germany,Male,28,1.0,103033.83,1.0,1.0,1.0,40321.87,0.0,Paul,Paul Cohn,DE,de_DE,Europe/Berlin,EUR,Hesse,Frankfurt am Main,60311,BerlinerAllee 126,+49,+49 173 1747888,paul.cohn.7768@de.demo-bank.example,25-34
4111.0,15801630,Yen,558.0,France,Male,40,6.0,0.0,2.0,1.0,0.0,173844.89,0.0,Antoine,Antoine Yen,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,62 Rue Voltaire,+33,+33 6 28 07 60 68,antoine.yen.1630@fr.demo-bank.example,35-44
4112.0,15705034,Peng,691.0,Spain,Male,40,1.0,0.0,2.0,1.0,1.0,145613.17,0.0,Leo,Leo Peng,ES,es_ES,Europe/Madrid,EUR,Community of Madrid,Madrid,28001,146 Paseo Velázquez,+34,+34 777 898 372,leo.peng.5034@es.demo-bank.example,35-44
4113.0,15763107,Little,700.0,France,Female,30,9.0,0.0,1.0,1.0,1.0,174971.64,0.0,Emma,Emma Little,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,107 Allée Jean Jaurès,+33,+33 7 79 56 55 57,emma.little.3107@fr.demo-bank.example,25-34
4114.0,15667085,Meng,667.0,France,Male,33,4.0,0.0,2.0,1.0,1.0,131834.75,0.0,Nicolas,Nicolas Meng,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,170 Boulevard du Moulin,+33,+33 7 49 87 76 15,nicolas.meng.7085@fr.demo-bank.example,25-34
4115.0,15647008,Adams,624.0,Germany,Male,54,3.0,116726.22,1.0,1.0,0.0,110498.1,1.0,Ben,Ben Adams,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,SchillerPlatz 51,+49,+49 173 3316453,ben.adams.7008@de.demo-bank.example,45-54
4116.0,15584505,Hill,580.0,France,Female,23,5.0,113923.81,2.0,0.0,0.0,196241.43,0.0,Julie,Julie Hill,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,199 Allée Gambetta,+33,+33 6 15 54 32 07,julie.hill.4505@fr.demo-bank.example,18-24
4117.0,15748068,Boyle,571.0,Spain,Female,31,3.0,0.0,2.0,1.0,1.0,194667.92,0.0,Martina,Martina Boyle,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Alicante,03001,78 Calle de la Constitución,+34,+34 758 031 162,martina.boyle.8068@es.demo-bank.example,25-34
4118.0,15663964,Pagnotto,561.0,France,Male,37,5.0,0.0,2.0,1.0,0.0,83093.25,0.0,Thomas,Thomas Pagnotto,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,142 Allée Pasteur,+33,+33 6 99 64 23 38,thomas.pagnotto.3964@fr.demo-bank.example,35-44
4119.0,15782311,Feng,529.0,France,Male,28,9.0,0.0,2.0,1.0,1.0,52545.24,0.0,Jules,Jules Feng,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,150 Boulevard Voltaire,+33,+33 6 10 67 33 57,jules.feng.2311@fr.demo-bank.example,25-34
4120.0,15588197,Endrizzi,670.0,France,Male,36,7.0,0.0,2.0,0.0,0.0,59571.5,0.0,Antoine,Antoine Endrizzi,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,111 Rue Voltaire,+33,+33 6 61 93 12 60,antoine.endrizzi.8197@fr.demo-bank.example,35-44
4121.0,15610105,Shen,666.0,Germany,Female,21,1.0,121827.43,2.0,1.0,1.0,99818.31,0.0,Marie,Marie Shen,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Düsseldorf,40213,GoetheAllee 85,+49,+49 171 1260137,marie.shen.0105@de.demo-bank.example,18-24
4122.0,15606133,Lay,628.0,Spain,Male,42,7.0,0.0,2.0,0.0,1.0,172967.87,0.0,Daniel,Daniel Lay,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,159 Plaza Gran Vía,+34,+34 696 379 031,daniel.lay.6133@es.demo-bank.example,35-44
4123.0,15599403,Wu,577.0,France,Male,60,10.0,125389.7,2.0,1.0,1.0,178616.73,0.0,Thomas,Thomas Wu,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,133 Avenue du Moulin,+33,+33 6 02 02 95 38,thomas.wu.9403@fr.demo-bank.example,55-64
4124.0,15648225,Shephard,652.0,Spain,Female,38,1.0,103895.31,1.0,0.0,1.0,159649.44,0.0,Daniela,Daniela Shephard,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,41 Plaza Gran Vía,+34,+34 692 575 159,daniela.shephard.8225@es.demo-bank.example,35-44
4125.0,15608406,Schmidt,678.0,France,Male,26,5.0,111128.04,1.0,1.0,0.0,60941.27,1.0,Hugo,Hugo Schmidt,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,114 Avenue du Moulin,+33,+33 6 87 62 98 17,hugo.schmidt.8406@fr.demo-bank.example,25-34
4126.0,15633378,Davidson,692.0,Spain,Female,49,9.0,0.0,2.0,1.0,0.0,178342.63,0.0,Claudia,Claudia Davidson,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,29 Paseo de la Paz,+34,+34 622 836 057,claudia.davidson.3378@es.demo-bank.example,45-54
4127.0,15664759,Lamb,675.0,Spain,Male,32,10.0,0.0,2.0,1.0,0.0,191545.65,0.0,Adrián,Adrián Lamb,ES,es_ES,Europe/Madrid,EUR,Region of Murcia,Murcia,30001,2 Avenida de la Constitución,+34,+34 626 276 255,adrian.lamb.4759@es.demo-bank.example,25-34
4128.0,15625545,Hussey,712.0,Spain,Male,52,9.0,0.0,1.0,1.0,1.0,117977.45,1.0,Adrián,Adrián Hussey,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,65 Avenida Mayor,+34,+34 655 700 711,adrian.hussey.5545@es.demo-bank.example,45-54
4129.0,15772148,Ferrari,639.0,Germany,Female,37,5.0,151242.48,1.0,0.0,1.0,49637.65,0.0,Marie,Marie Ferrari,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,GartenPlatz 14,+49,+49 172 7224870,marie.ferrari.2148@de.demo-bank.example,35-44
4130.0,15810829,Macfarlan,618.0,France,Male,48,7.0,0.0,1.0,1.0,0.0,13921.82,1.0,Arthur,Arthur Macfarlan,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,188 Rue Pasteur,+33,+33 7 26 69 75 65,arthur.macfarlan.0829@fr.demo-bank.example,45-54
4131.0,15731669,Szabados,554.0,France,Male,39,2.0,129709.62,1.0,1.0,0.0,173197.12,0.0,Lucas,Lucas Szabados,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,192 Avenue du Moulin,+33,+33 7 11 25 14 94,lucas.szabados.1669@fr.demo-bank.example,35-44
4132.0,15738634,Yuan,533.0,France,Male,47,9.0,83347.25,1.0,1.0,1.0,137696.25,0.0,Louis,Louis Yuan,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,84 Allée Victor Hugo,+33,+33 7 17 15 92 99,louis.yuan.8634@fr.demo-bank.example,45-54
4133.0,15737571,Matveyev,540.0,Spain,Female,28,6.0,84121.04,1.0,0.0,1.0,80698.54,0.0,Daniela,Daniela Matveyev,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Valencia,46001,177 Plaza Cervantes,+34,+34 765 133 486,daniela.matveyev.7571@es.demo-bank.example,25-34
4134.0,15667602,Cheng,704.0,Spain,Male,33,3.0,0.0,2.0,1.0,0.0,73018.74,0.0,Lucas,Lucas Cheng,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,169 Paseo de la Paz,+34,+34 760 029 587,lucas.cheng.7602@es.demo-bank.example,25-34
4135.0,15684147,Palerma,678.0,France,Male,43,5.0,102338.19,1.0,1.0,1.0,79649.62,0.0,Hugo,Hugo Palerma,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,138 Boulevard Jean Jaurès,+33,+33 7 17 34 90 24,hugo.palerma.4147@fr.demo-bank.example,35-44
4136.0,15789874,Wang,712.0,France,Female,29,3.0,87375.78,2.0,0.0,0.0,166194.53,0.0,Camille,Camille Wang,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,182 Allée Victor Hugo,+33,+33 7 74 42 42 47,camille.wang.9874@fr.demo-bank.example,25-34
4137.0,15757952,Teng,651.0,France,Male,44,2.0,0.0,3.0,1.0,0.0,102530.35,1.0,Nicolas,Nicolas Teng,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,174 Avenue des Lilas,+33,+33 6 18 08 52 27,nicolas.teng.7952@fr.demo-bank.example,35-44
4138.0,15698732,K'ung,789.0,Germany,Male,51,3.0,104677.09,1.0,1.0,0.0,74265.38,0.0,Paul,Paul K'ung,DE,de_DE,Europe/Berlin,EUR,Berlin,Berlin,10115,KirchAllee 114,+49,+49 152 1197087,paul.k.ung.8732@de.demo-bank.example,45-54
4139.0,15714355,Sinclair,775.0,Germany,Male,32,8.0,121669.23,1.0,0.0,1.0,125898.39,0.0,Finn,Finn Sinclair,DE,de_DE,Europe/Berlin,EUR,Hamburg,Hamburg,20095,FriedrichPlatz 47,+49,+49 160 3662392,finn.sinclair.4355@de.demo-bank.example,25-34
4140.0,15599090,McKelvey,564.0,Germany,Male,40,7.0,108407.34,1.0,1.0,1.0,83681.2,0.0,Noah,Noah McKelvey,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Essen,45127,FriedrichPlatz 6,+49,+49 176 7801857,noah.mckelvey.9090@de.demo-bank.example,35-44
4141.0,15762048,Yuan,841.0,Germany,Female,33,7.0,154969.79,2.0,1.0,1.0,99505.75,0.0,Anna,Anna Yuan,DE,de_DE,Europe/Berlin,EUR,Berlin,Berlin,10115,BahnhofStraße 193,+49,+49 157 1120913,anna.yuan.2048@de.demo-bank.example,25-34
4142.0,15790596,Moran,850.0,Spain,Male,39,0.0,141829.67,1.0,1.0,1.0,92748.16,0.0,Álvaro,Álvaro Moran,ES,es_ES,Europe/Madrid,EUR,Basque Country,Bilbao,48001,134 Calle Goya,+34,+34 756 191 099,alvaro.moran.0596@es.demo-bank.example,35-44
4143.0,15609623,McConnell,637.0,France,Female,63,5.0,0.0,1.0,1.0,0.0,28092.77,1.0,Julie,Julie McConnell,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,25 Boulevard de la Paix,+33,+33 6 01 81 31 68,julie.mcconnell.9623@fr.demo-bank.example,55-64
4144.0,15711901,Iheatu,500.0,France,Male,45,2.0,109162.82,1.0,1.0,1.0,126145.08,0.0,Arthur,Arthur Iheatu,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,94 Boulevard Gambetta,+33,+33 6 07 34 89 81,arthur.iheatu.1901@fr.demo-bank.example,45-54
4145.0,15779809,Giordano,655.0,France,Male,44,8.0,87471.63,1.0,0.0,1.0,188593.98,0.0,Hugo,Hugo Giordano,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,42 Boulevard de la République,+33,+33 6 02 68 33 97,hugo.giordano.9809@fr.demo-bank.example,35-44
4146.0,15729018,Alexander,666.0,France,Female,33,2.0,147229.65,1.0,1.0,1.0,56410.17,0.0,Clara,Clara Alexander,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,2 Boulevard de la République,+33,+33 6 29 86 99 31,clara.alexander.9018@fr.demo-bank.example,25-34
4147.0,15698246,Gordon,658.0,France,Female,24,2.0,0.0,2.0,1.0,1.0,84694.49,0.0,Marie,Marie Gordon,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,157 Avenue Gambetta,+33,+33 6 51 97 27 89,marie.gordon.8246@fr.demo-bank.example,18-24
4148.0,15712409,Tang,749.0,Germany,Male,66,6.0,182532.23,2.0,1.0,1.0,195429.92,0.0,Jonas,Jonas Tang,DE,de_DE,Europe/Berlin,EUR,Hamburg,Hamburg,20095,GoethePlatz 109,+49,+49 171 2828106,jonas.tang.2409@de.demo-bank.example,65+
4149.0,15758306,T'an,654.0,France,Male,32,6.0,0.0,2.0,1.0,1.0,137898.57,0.0,Arthur,Arthur T'an,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,115 Avenue Pasteur,+33,+33 7 11 81 12 41,arthur.t.an.8306@fr.demo-bank.example,25-34
4150.0,15621435,Davies,623.0,France,Female,39,1.0,160903.2,1.0,0.0,0.0,78774.36,0.0,Sarah,Sarah Davies,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,61 Boulevard des Lilas,+33,+33 6 44 41 34 88,sarah.davies.1435@fr.demo-bank.example,35-44
