RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,churn_probability,risk
3953,15796114,Phelps,594,France,Female,34,7,141525.55,1,0,0,9443.15,0,0.13081874007372515,Low
3954,15633546,Frederick,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0,0.13168972071763846,Low
3955,15758755,Beneventi,729,France,Female,34,9,132121.71,1,0,1,105409.31,0,0.07303426217731337,Low
3956,15695168,Bruce,625,France,Male,39,2,0.0,2,1,0,100403.05,0,0.03404514694081887,Low
3957,15754342,Green,597,Germany,Female,60,0,78539.84,1,0,1,48502.88,0,0.3424576116683949,Low
3958,15756610,Carlson,657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1,0.41754282276096816,Low
3959,15640917,Tang,633,France,Male,43,5,0.0,2,1,1,48249.88,0,0.03544678412454396,Low
3960,15663164,Yudin,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,0.9701865544203159,High
3961,15616811,MacDonald,535,France,Male,47,0,160729.1,1,0,1,145986.35,0,0.27826441204954244,Low
3962,15610781,Watt,702,France,Female,29,10,88378.6,1,1,0,88550.28,0,0.12877823845943753,Low
3963,15600911,Mbadiwe,712,France,Male,33,2,182888.08,1,1,0,3061.0,0,0.1622850212658907,Low
3964,15629603,Chuang,607,France,Male,31,8,0.0,2,1,1,43196.5,0,0.009431016526765,Low
3965,15714981,Sabbatini,476,France,Male,37,4,0.0,1,1,1,55775.84,1,0.12023191859553528,Low
3966,15775892,Caldwell,748,Spain,Female,23,8,85600.08,1,0,0,134077.71,0,0.17173754579747916,Low
3967,15782778,Ewers,815,France,Male,35,4,0.0,2,0,1,198490.33,0,0.01672137635683837,Low
3968,15786643,Tsao,602,France,Male,32,10,0.0,2,1,1,116052.92,0,0.010532612692295494,Low
3969,15595657,Hannam,649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0,0.2855077450395551,Low
3970,15743673,Wood,551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1,0.04603931700154405,Low
3971,15634310,Ko,509,France,Male,30,6,0.0,2,1,0,180598.86,0,0.02456618311124675,Low
3972,15790809,Lo Duca,685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0,0.2594791329682685,Low
3973,15668695,Endrizzi,536,France,Female,22,5,89492.62,1,0,0,42934.43,0,0.12557416039229338,Low
3974,15669281,Ch'iu,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,0.12118937865212095,Low
3975,15621031,Mofflin,761,Spain,Male,27,8,0.0,2,1,0,63297.7,0,0.01725615959445433,Low
3976,15720071,Fiorentini,535,France,Female,49,3,0.0,1,0,0,61820.41,1,0.7849308998110802,High
3977,15792180,Chiekwugo,566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0,0.06828440862259977,Low
3978,15813894,Bogle,620,Spain,Male,21,9,0.0,2,0,0,154882.79,0,0.015976800084464532,Low
3979,15669490,Ifeanacho,837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0,0.09133821901002193,Low
3980,15783030,Owens,685,France,Female,40,7,0.0,1,1,0,72852.74,1,0.3828469285007827,Low
3981,15695792,Ch'ien,673,France,Male,65,0,0.0,1,1,1,85733.33,0,0.15646435162604735,Low
3982,15575676,Chung,638,France,Male,24,1,0.0,2,0,1,162597.15,0,0.010886950457656565,Low
3983,15627665,Sung,614,France,Male,46,4,0.0,1,1,0,74379.57,1,0.5925915001208047,Medium
3984,15814092,Wang,626,France,Female,44,2,0.0,1,0,1,173117.22,1,0.5284502891081289,Medium
3985,15695225,Sun,834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,0.01642124133923465,Low
3986,15615091,Maitland,691,France,Male,24,6,0.0,2,1,1,92811.2,0,0.010285043117443514,Low
3987,15794345,Ma,706,Spain,Male,38,8,0.0,2,0,1,46635.11,0,0.016813617758569006,Low
3988,15726484,Pollard,633,France,Male,37,7,141546.35,1,1,1,124830.11,0,0.0659434660267454,Low
3989,15650442,Hsieh,644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1,0.17823784183418354,Low
3990,15714256,Gerasimov,666,France,Male,30,7,109805.3,1,0,1,163625.56,0,0.04559013550095047,Low
3991,15778752,Johnson,708,France,Male,32,10,86614.06,2,1,1,172129.26,0,0.02020732462368928,Low
3992,15601659,Fiorentino,496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1,0.8600060033336899,High
3993,15602811,Chioke,730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0,0.03739736736068868,Low
3994,15779414,Rossi,696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0,0.08243859494386543,Low
3995,15763097,Siciliano,809,Spain,Male,80,8,0.0,2,0,1,34164.05,0,0.0066079573000856155,Low
3996,15633666,Efremov,701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0,0.1362759166969029,Low
3997,15718789,Brigstocke,604,France,Male,30,5,0.0,2,1,0,75786.55,0,0.01595262452414376,Low
3998,15690620,Olisaemeka,665,France,Male,39,10,46323.57,1,1,0,136812.02,0,0.20041981282336763,Low
3999,15737071,Tang,639,France,Female,60,5,162039.78,1,1,1,84361.72,1,0.25264358776367923,Low
4000,15665062,Lucchese,696,France,Male,19,1,110928.51,1,1,1,2766.63,0,0.03637288889545435,Low
4001,15600692,West,520,France,Male,38,5,0.0,2,1,0,163185.76,0,0.03539174584569238,Low
4002,15792064,Pai,545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1,0.8962897719354448,High
4003,15811486,Tang,634,Germany,Female,29,8,130036.21,2,0,1,69849.55,0,0.08728261216494451,Low
4004,15626141,Fedorov,750,France,Female,26,1,151510.17,2,1,1,19921.72,0,0.040655333225761106,Low
4005,15738546,Gboliwe,530,Spain,Female,41,4,0.0,2,0,1,147606.71,0,0.07247133227102177,Low
4006,15677052,Ko,589,France,Female,59,2,0.0,2,1,1,126160.24,1,0.08430154435002139,Low
4007,15656454,Le Gallienne,654,France,Male,37,6,83568.55,1,1,0,47046.72,0,0.1285100680971966,Low
4008,15645496,Seleznyova,648,France,Female,43,7,139972.18,1,1,0,143668.58,0,0.37790136311316297,Low
4009,15612505,Joseph,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0,0.3424561483437339,Low
4010,15708513,Bevan,446,France,Female,39,1,90217.07,1,1,0,191350.48,0,0.3059005277878199,Low
4011,15685654,Allan,514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,0.017269212061994086,Low
4012,15732307,Lavrentiev,694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0,0.1281592857707032,Low
4013,15726814,Walton,554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,0.06034100935917652,Low
4014,15653776,Salier,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1,0.9966597165908541,High
4015,15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1,0.9921870753962715,High
4016,15631603,Ponomaryova,813,France,Male,32,1,122889.88,1,1,1,26476.18,0,0.05322369768138136,Low
4017,15789753,Millar,480,France,Male,40,6,148790.61,1,0,1,79329.7,0,0.10328774433284095,Low
4018,15678034,Grosse,811,France,Male,46,9,180226.24,1,1,0,13464.64,1,0.684508543310692,Medium
4019,15690209,Hsiao,715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0,0.10817963781702544,Low
4020,15592091,Belbin,620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0,0.04198269861338881,Low
4021,15647453,Ifeajuna,721,France,Male,42,4,102936.72,1,0,0,1187.88,0,0.19848614656365746,Low
4022,15697100,Wright,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1,0.8381428267100033,High
4023,15811290,Komarova,680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,0.2264374596057383,Low
4024,15629187,Titheradge,535,France,Male,38,8,85982.07,1,1,0,9238.35,0,0.15315457236252586,Low
4025,15758073,Dellucci,655,France,Female,20,7,134397.61,1,0,0,28029.54,0,0.11188885998370797,Low
4026,15640769,Hobbs,660,France,Male,63,8,137841.53,1,1,1,42790.29,0,0.13661272551083897,Low
4027,15606641,Beggs,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1,0.95530341044701,High
4028,15718280,Luffman,662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0,0.0732964046249242,Low
4029,15764335,Caldwell,463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,0.2310324622592789,Low
4030,15634218,Mancini,501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0,0.06642217759842624,Low
4031,15808760,Evseev,603,Spain,Female,42,6,0.0,1,1,1,90437.87,0,0.29083644549148663,Low
4032,15648461,Hs?eh,688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0,0.036764232226943666,Low
4033,15593555,Chinedum,430,France,Male,38,9,0.0,2,1,1,12050.77,0,0.014946782128689315,Low
4034,15569079,Hagins,632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1,0.7981647461120621,High
4035,15800736,Kirwan,601,Spain,Female,42,4,96763.89,1,1,1,199242.65,0,0.234720538298621,Low
4036,15792607,Little,769,France,Female,38,2,0.0,2,0,0,75578.67,0,0.039865217727756926,Low
4037,15640034,Milligan,551,France,Male,42,2,139561.46,1,1,0,43435.43,1,0.2420563349338233,Low
4038,15807563,Ch'iu,841,France,Female,52,5,0.0,1,0,0,183239.71,1,0.8980663294707921,High
4039,15684461,McKay,469,Spain,Female,31,6,0.0,1,1,0,146213.75,1,0.27228874605966036,Low
4040,15580134,Crawford,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0,0.06407786914008869,Low
4041,15679075,Onyemere,701,France,Male,37,8,107798.85,1,1,0,16966.73,0,0.11510056623979145,Low
4042,15742504,Azuka,593,France,Male,36,2,70181.48,2,1,0,80608.12,0,0.035021798400787896,Low
4043,15567328,Ch'en,738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0,0.11843044103958836,Low
4044,15698294,Royster,635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,0.01752548443087921,Low
4045,15607142,Parkin,658,France,Male,32,8,0.0,1,1,1,80410.68,0,0.07175058084734866,Low
4046,15738516,Kozlova,687,Spain,Female,36,5,0.0,1,1,0,17696.22,0,0.2664575787998195,Low
4047,15806403,Hu,650,France,Male,37,9,0.0,2,1,0,17974.08,0,0.020836085075544512,Low
4048,15656707,Ma,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0,0.041757113332838824,Low
4049,15653715,Coates,602,France,Female,63,7,0.0,2,1,1,56323.21,0,0.05178045520895676,Low
4050,15806184,Burns,618,Spain,Male,33,4,0.0,2,1,1,77550.18,0,0.012943795645467363,Low
4051,15585734,Gouger,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,0.0900755982834485,Low
4052,15725639,Ignatyev,793,France,Female,63,9,116270.72,1,1,1,184243.25,0,0.24678025975079226,Low
4053,15618401,Douglas,616,Germany,Male,41,10,113220.2,2,1,1,114072.91,0,0.13494468371261117,Low
4054,15785385,Fiorentino,550,Spain,Male,51,5,0.0,2,1,0,153917.41,0,0.2626611508416693,Low
4055,15734762,Ignatiev,602,France,Female,56,3,115895.22,3,1,0,4176.17,1,0.9963581319158986,High
4056,15767129,Munz,452,France,Female,60,6,121730.49,1,1,1,142963.29,0,0.25308529320130563,Low
4057,15797204,Paling,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,0.05133779879663345,Low
4058,15769272,Clark,510,France,Female,26,6,136214.08,1,0,0,159742.33,0,0.14940947162925758,Low
4059,15771966,Akobundu,557,France,Male,39,8,146200.01,1,1,0,177944.64,0,0.1608814803243419,Low
4060,15691952,Fanucci,676,France,Male,37,10,106242.67,1,1,1,166678.28,0,0.05406486918941308,Low
4061,15593250,Hsiao,640,France,Female,29,4,0.0,2,1,0,44904.26,0,0.024957938054362496,Low
4062,15605333,Clancy,529,Spain,Male,31,6,0.0,1,1,0,10625.91,0,0.16483933181378832,Low
4063,15800083,Macdonald,559,France,Male,45,8,24043.45,1,0,1,169781.45,1,0.41148095801327866,Low
4064,15575691,Palerma,689,France,Female,58,5,0.0,2,0,1,49848.86,0,0.07219658197373369,Low
4065,15689886,Holden,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1,0.9224687011573788,High
4066,15809838,Moore,697,Spain,Male,30,1,0.0,2,0,0,735.79,0,0.017386491013696263,Low
4067,15736154,Gallo,823,France,Female,44,1,0.0,2,0,1,182495.7,0,0.08858463916038298,Low
4068,15767391,Otutodilinna,565,Germany,Female,32,4,90322.99,2,0,1,118740.37,0,0.05996394018674791,Low
4069,15704910,Rios,631,Spain,Male,23,3,0.0,2,1,0,13813.24,0,0.019603213074112995,Low
4070,15656613,McGregor,646,France,Female,34,3,131283.11,1,0,0,130500.65,0,0.12181590520069047,Low
4071,15611551,Hill,676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0,0.1999594981591245,Low
4072,15732430,H?,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0,0.7915267826541629,High
4073,15741865,Ferrari,810,France,Female,38,9,153166.17,1,1,1,93261.69,0,0.08472711402767247,Low
4074,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0,0.14449146538199767,Low
4075,15609676,Nkemakonam,718,France,Female,35,2,167924.95,1,1,0,43024.64,0,0.18060558563500959,Low
4076,15761600,White,713,France,Male,43,5,86394.14,1,1,1,130001.13,0,0.14973718768122143,Low
4077,15676404,Kirillov,672,France,Female,50,1,0.0,1,1,0,12106.82,1,0.8236209262755166,High
4078,15659236,Iadanza,781,Spain,Male,33,3,0.0,2,1,1,42556.33,0,0.011030499816194184,Low
4079,15690440,Stiles,656,Spain,Male,47,1,0.0,2,1,1,197961.93,0,0.07203138758711404,Low
4080,15694601,Ankudinov,583,France,Female,31,4,158978.79,1,1,0,12538.92,0,0.1287906286309704,Low
4081,15812262,Gaffney,808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1,0.38686550947877335,Low
4082,15762821,Udinese,721,Spain,Male,33,5,0.0,2,0,1,117626.9,0,0.011379716855494746,Low
4083,15669301,Romani,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1,0.2705657502741418,Low
4084,15672640,Kambinachi,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0,0.14255860264059822,Low
4085,15750458,Hawkins,693,France,Female,39,4,0.0,2,0,1,142331.39,0,0.04379707905422397,Low
4086,15627251,Tsui,520,France,Male,34,4,134007.9,1,1,1,193209.11,0,0.05117236321901567,Low
4087,15764294,Ifeatu,759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0,0.1203593171915562,Low
4088,15659962,McIntosh,637,France,Male,60,3,0.0,2,1,1,70174.03,0,0.04555802746536842,Low
4089,15788536,Armit,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0,0.1399234382880765,Low
4090,15596979,Fang,662,France,Female,47,6,0.0,2,1,1,129392.75,0,0.09761145258547752,Low
4091,15681220,Chou,503,France,Female,37,8,0.0,2,1,1,97893.32,0,0.02759716933092073,Low
4092,15635097,Okeke,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,0.022217422126368108,Low
4093,15780779,Ramsbotham,583,Spain,Female,40,4,0.0,2,1,0,114093.73,0,0.06630020551191916,Low
4094,15798470,Scannell,764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1,0.730663174986106,Medium
4095,15760880,Edman,513,France,Male,29,10,0.0,2,0,1,25514.77,0,0.009736333112539245,Low
4096,15616929,De Luca,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0,0.1777743397478728,Low
4097,15758775,Vasilyeva,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0,0.041870007803936966,Low
4098,15663386,Tuan,597,Spain,Female,26,7,0.0,2,1,0,110253.2,0,0.028875573835707255,Low
4099,15621267,Ejimofor,637,France,Male,32,5,0.0,1,0,0,148769.08,0,0.15222225116886895,Low
4100,15720509,Hs?,696,France,Male,34,9,150856.79,1,0,1,8236.78,0,0.04291047572818173,Low
4101,15693322,Shaver,635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0,0.2659258093314962,Low
4102,15589544,Wallis,673,Spain,Female,57,4,0.0,2,1,1,49684.09,0,0.074964976425663,Low
4103,15772030,Coupp,662,Spain,Male,33,3,0.0,2,0,1,68064.83,0,0.012794265917707643,Low
4104,15693337,Perry,683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,0.0902817693308454,Low
4105,15676571,Bezrukova,850,France,Male,55,6,0.0,1,1,0,944.41,1,0.8766005365876418,High
4106,15701392,Lucciano,815,Spain,Male,28,6,0.0,2,0,1,185547.71,0,0.014751519341354498,Low
4107,15741092,Ingram,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,0.07020982688994794,Low
4108,15643865,Lo Duca,601,France,Female,40,3,92055.36,1,0,1,164652.02,1,0.24123194959517147,Low
4109,15769389,Wan,709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0,0.4728721212885434,Medium
4110,15807768,Cohn,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0,0.12704201374818294,Low
4111,15801630,Yen,558,France,Male,40,6,0.0,2,1,0,173844.89,0,0.04840254192605829,Low
4112,15705034,Peng,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0,0.025391992941415222,Low
4113,15763107,Little,700,France,Female,30,9,0.0,1,1,1,174971.64,0,0.14744637388717965,Low
4114,15667085,Meng,667,France,Male,33,4,0.0,2,1,1,131834.75,0,0.01126177647712575,Low
4115,15647008,Adams,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,0.914987691241894,High
4116,15584505,Hill,580,France,Female,23,5,113923.81,2,0,0,196241.43,0,0.0907289308390762,Low
4117,15748068,Boyle,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,0.026800193441149877,Low
4118,15663964,Pagnotto,561,France,Male,37,5,0.0,2,1,0,83093.25,0,0.023838585188510047,Low
4119,15782311,Feng,529,France,Male,28,9,0.0,2,1,1,52545.24,0,0.010390933687499942,Low
4120,15588197,Endrizzi,670,France,Male,36,7,0.0,2,0,0,59571.5,0,0.01729760327253205,Low
4121,15610105,Shen,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,0.059983446322768454,Low
4122,15606133,Lay,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,0.04595785069839096,Low
4123,15599403,Wu,577,France,Male,60,10,125389.7,2,1,1,178616.73,0,0.11750896442518953,Low
4124,15648225,Shephard,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0,0.12506612118521024,Low
4125,15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27,1,0.08612741375475307,Low
4126,15633378,Davidson,692,Spain,Female,49,9,0.0,2,1,0,178342.63,0,0.30948806871827844,Low
4127,15664759,Lamb,675,Spain,Male,32,10,0.0,2,1,0,191545.65,0,0.01877868509146198,Low
4128,15625545,Hussey,712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,0.3747996498144571,Low
4129,15772148,Ferrari,639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0,0.21733732897808605,Low
4130,15810829,Macfarlan,618,France,Male,48,7,0.0,1,1,0,13921.82,1,0.6878446842495035,Medium
4131,15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,0,0.15395721196720907,Low
4132,15738634,Yuan,533,France,Male,47,9,83347.25,1,1,1,137696.25,0,0.2938842216959596,Low
4133,15737571,Matveyev,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0,0.08692248378145401,Low
4134,15667602,Cheng,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0,0.01909426064738297,Low
4135,15684147,Palerma,678,France,Male,43,5,102338.19,1,1,1,79649.62,0,0.12343923420121937,Low
4136,15789874,Wang,712,France,Female,29,3,87375.78,2,0,0,166194.53,0,0.07976726474648096,Low
4137,15757952,Teng,651,France,Male,44,2,0.0,3,1,0,102530.35,1,0.787482289811587,High
4138,15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0,0.8604571375119922,High
4139,15714355,Sinclair,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,0.1305852706019561,Low
4140,15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0,0.2644982605835251,Low
4141,15762048,Yuan,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0,0.05484991293617387,Low
4142,15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,0.06799112084316535,Low
4143,15609623,McConnell,637,France,Female,63,5,0.0,1,1,0,28092.77,1,0.9293746333973093,High
4144,15711901,Iheatu,500,France,Male,45,2,109162.82,1,1,1,126145.08,0,0.19368190955554393,Low
4145,15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98,0,0.2567649368188065,Low
4146,15729018,Alexander,666,France,Female,33,2,147229.65,1,1,1,56410.17,0,0.08193912548180689,Low
4147,15698246,Gordon,658,France,Female,24,2,0.0,2,1,1,84694.49,0,0.018544294900515866,Low
4148,15712409,Tang,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0,0.022451526095568823,Low
4149,15758306,T'an,654,France,Male,32,6,0.0,2,1,1,137898.57,0,0.01096437137657479,Low
4150,15621435,Davies,623,France,Female,39,1,160903.2,1,0,0,78774.36,0,0.1926807602182664,Low
4151,15566295,Sanders,761,France,Female,33,6,138053.79,2,1,0,148779.41,0,0.0822938713907684,Low
4152,15569098,Winifred,627,France,Male,44,6,153548.12,1,0,0,35300.08,1,0.268517021908797,Low
4153,15662532,Holmes,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0,0.02647410767916778,Low
4154,15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,0.8964448120254451,High
4155,15703437,Chinedum,726,France,Male,34,3,0.0,2,1,0,196288.46,0,0.023642685385534212,Low
4156,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,0.2140450368686606,Low
4157,15599452,Conti,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,0.2879737069263106,Low
4158,15719793,Watson,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,0.05576600731663341,Low
4159,15771580,Davison,850,France,Female,38,0,106831.69,1,0,1,148977.72,0,0.10500490524750855,Low
4160,15732268,Cook,751,France,Male,29,3,159597.45,1,1,0,39934.41,0,0.08691076351194049,Low
4161,15722350,Udinesi,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0,0.21046795171776894,Low
4162,15611371,Siciliani,736,France,Male,43,4,176134.54,1,1,1,52856.88,0,0.2258000606334205,Low
4163,15673584,Bell,652,France,Female,74,5,0.0,2,1,1,937.15,0,0.008152178285889126,Low
4164,15636396,Jackson,627,France,Female,35,7,0.0,2,0,1,193022.44,0,0.040511042933728314,Low
4165,15706170,Onyemere,636,France,Male,34,1,84055.43,1,0,0,37490.84,0,0.08577977089148568,Low
4166,15725478,McClemans,775,France,Male,60,7,0.0,2,1,1,111558.7,0,0.048345842793477284,Low
4167,15654562,Ma,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1,0.9914159702276681,High
4168,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,0.33062623058037766,Low
4169,15690796,Chambers,516,France,Male,37,8,0.0,1,1,0,101834.58,0,0.2144254189446943,Low
4170,15716728,Basedow,513,Spain,Female,42,10,0.0,2,0,1,73151.25,0,0.05759523590371677,Low
4171,15605665,Nwora,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,0.051609506140254696,Low
4172,15748481,Howey,564,France,Female,27,6,0.0,1,0,0,7819.76,0,0.1678617436915308,Low
4173,15757777,Pai,636,France,Female,35,2,0.0,2,1,1,23129.46,0,0.02173865125619763,Low
4174,15747808,Ni,712,France,Male,29,3,102540.61,1,1,1,189680.79,0,0.04787185467890554,Low
4175,15810593,Forbes,568,France,Male,51,4,0.0,3,1,1,66586.56,0,0.8619419825566635,High
4176,15693376,Baryshnikov,741,Spain,Male,43,0,0.0,2,1,1,2920.63,1,0.06298787885917333,Low
4177,15579808,Kramer,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0,0.27580542819925674,Low
4178,15598275,Sochima,709,France,Female,32,7,0.0,2,1,1,199418.02,0,0.0216796634721659,Low
4179,15737080,Marchesi,510,France,Female,32,1,0.0,2,0,1,28515.17,0,0.01906568867181367,Low
4180,15668580,Todd,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0,0.011488581702900943,Low
4181,15569438,Mai,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,0.08154913854099777,Low
4182,15675842,Pinto,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,0.09843569036177939,Low
